InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
501048,P14792,Glass Water Bottle,2,20/12/2010 07:03:27 AM,6.85,13174,Portugal
501112,P58231,Sticky Notes Pack,16,28/02/2010 07:58:28 PM,39.2,16732,Brazil
501626,P81633,Ceramic Mug,11,16/07/2010 12:09:49 AM,39.68,17965,Japan
500652,P46748,Laptop Sleeve,7,21/03/2010 06:33:14 PM,20.33,11990,United States
501310,P22550,Glass Water Bottle,1,10/02/2010 04:23:48 AM,20.35,10637,Germany
500296,P56627,Pocket Calculator,11,14/04/2010 09:52:51 PM,39.71,17257,Greece
501547,P83543,LED Desk Lamp,10,19/09/2010 11:51:32 AM,21.67,15938,Canada
500580,P30977,Pocket Calculator,3,26/05/2010 10:18:16 AM,12.0,17073,Canada
501394,P18328,Magnetic Bookmark,10,02/03/2010 11:42:34 PM,37.94,14576,Netherlands
500589,P86762,USB-C Cable,10,31/10/2010 09:17:59 AM,4.14,10724,Brazil
501887,P95924,Portable Charger,2,16/02/2010 01:14:47 AM,10.61,10390,Canada
500717,P58231,Sticky Notes Pack,6,14/07/2010 01:31:47 PM,39.2,13572,Russian Federation
501924,P66677,Sticky Notes Pack,10,07/09/2010 01:00:42 AM,24.94,16773,Italy
500194,P48664,Portable Charger,8,03/09/2010 05:57:50 AM,35.27,17806,India
500076,P77782,Eco Lunch Box,18,09/05/2010 08:41:32 PM,5.49,19326,Japan
500677,P68557,Laptop Sleeve,15,12/03/2010 05:50:17 AM,2.8,15642,Canada
501821,P28268,Portable Charger,14,30/07/2010 07:48:53 PM,31.36,18380,Spain
501947,P45435,Wireless Mouse,10,10/06/2010 09:52:41 AM,4.77,18002,Finland
500898,P84329,Clip-on Reading Light,19,28/08/2010 05:54:08 AM,44.66,11080,Argentina
500357,P84329,Clip-on Reading Light,5,11/04/2010 09:55:44 PM,44.66,13873,Ireland
501688,P45825,Desk Clock,9,04/01/2010 11:31:56 PM,22.47,16030,United Kingdom
501573,P55246,Soft Throw Blanket,17,16/05/2010 12:59:36 AM,3.8,12493,Argentina
501956,P84329,Clip-on Reading Light,1,13/05/2010 12:43:25 PM,44.66,14373,Brazil
501550,P66677,Sticky Notes Pack,17,28/04/2010 02:02:33 PM,24.94,16790,United States
500817,P95924,Portable Charger,19,06/07/2010 08:02:57 PM,10.61,16828,China
500599,P35556,Sticky Notes Pack,9,01/07/2010 02:10:39 PM,7.96,16592,Australia
500679,P97968,Reusable Coffee Cup,12,29/05/2010 03:38:25 AM,31.3,18142,United Kingdom
501744,P29975,Travel Adapter,9,26/05/2010 04:13:17 PM,45.54,17378,India
500576,P61196,Scented Candle,19,18/08/2010 03:48:28 PM,19.02,14779,Argentina
500579,P46023,Desk Organizer,1,19/02/2010 07:59:34 AM,35.8,11488,France
500367,P57553,Travel Notebook,12,25/09/2010 04:19:24 PM,5.89,11802,South Africa
501343,P73185,Eco Lunch Box,2,15/09/2010 06:44:19 AM,9.2,13311,Switzerland
501995,P80323,Reusable Coffee Cup,10,18/09/2010 03:34:09 PM,3.67,15462,Switzerland
501410,P83543,LED Desk Lamp,14,29/05/2010 11:43:31 PM,21.67,10027,Canada
500279,P85842,Soft Throw Blanket,6,14/02/2010 01:53:13 PM,10.64,10338,Canada
500188,P55246,Soft Throw Blanket,6,22/04/2010 04:56:04 PM,3.8,19514,Mexico
500430,P92164,Wall Calendar,4,30/03/2010 11:09:04 AM,20.55,13801,Canada
500270,P61196,Scented Candle,13,05/10/2010 06:14:40 AM,19.02,11744,United Kingdom
500205,P21154,Phone Stand,17,31/12/2010 07:03:57 AM,23.33,17001,Greece
500335,P29975,Travel Adapter,6,14/05/2010 01:20:03 AM,45.54,13299,Germany
500977,P25764,LED Desk Lamp,5,27/07/2010 08:44:36 PM,37.04,14901,Argentina
500654,P60993,Aromatherapy Oil,9,28/06/2010 01:37:27 PM,5.0,12258,Russian Federation
501081,P66539,Magnetic Bookmark,10,28/09/2010 11:44:50 PM,41.49,16610,Norway
500353,P25793,LED Desk Lamp,19,03/07/2010 07:45:24 AM,20.97,12419,United States
500673,P21545,Wireless Mouse,18,17/11/2010 04:50:50 AM,23.47,14530,Austria
501336,P86970,Reusable Coffee Cup,5,25/02/2010 01:52:54 AM,47.76,10068,Singapore
501227,P51722,Travel Notebook,6,15/01/2010 09:04:12 PM,21.49,16891,United States
501501,P37122,Portable Charger,4,13/10/2010 07:05:45 PM,23.96,11253,United States
501501,P45435,Wireless Mouse,7,31/12/2010 06:07:44 AM,4.77,13543,South Korea
500607,P21772,Phone Stand,7,05/02/2010 11:05:14 PM,43.1,12329,Netherlands
500637,P45825,Desk Clock,3,22/06/2010 06:17:16 PM,22.47,10749,Germany
500599,P61977,Stainless Steel Straw Set,17,31/05/2010 11:50:37 PM,49.74,10277,South Korea
501163,P29975,Travel Adapter,4,05/05/2010 02:37:00 PM,45.54,18882,Argentina
501848,P97778,Wall Calendar,18,27/05/2010 01:23:57 AM,5.6,13816,Brazil
501134,P86695,Cotton Tote Bag,6,25/01/2010 01:39:22 AM,8.87,19938,United Kingdom
500508,P67813,Soft Throw Blanket,17,04/07/2010 12:49:22 PM,17.51,15158,United Kingdom
501730,P29589,Travel Adapter,17,14/10/2010 09:43:00 AM,8.08,17450,Singapore
500961,P49056,LED Desk Lamp,9,23/09/2010 01:22:47 PM,10.51,18703,New Zealand
501845,P84329,Clip-on Reading Light,7,23/07/2010 01:11:11 AM,44.66,10654,Portugal
500773,P46023,Desk Organizer,9,19/01/2010 04:51:09 AM,35.8,16732,Belgium
501350,P35556,Sticky Notes Pack,12,23/07/2010 10:49:22 PM,7.96,15177,Australia
500366,P55246,Soft Throw Blanket,12,18/11/2010 09:09:11 PM,3.8,13323,New Zealand
501432,P93969,LED Desk Lamp,8,02/05/2010 02:23:31 AM,33.93,18330,Russian Federation
501584,P92234,Wall Calendar,19,07/08/2010 01:31:56 PM,1.7,14102,Singapore
500178,P80323,Reusable Coffee Cup,13,01/01/2010 02:44:48 AM,3.67,10838,Japan
500243,P70315,Laptop Sleeve,15,25/04/2010 12:27:18 PM,20.76,11320,Netherlands
500000,P56627,Pocket Calculator,13,08/09/2010 06:41:01 AM,39.71,10599,Germany
500334,P61196,Scented Candle,13,09/04/2010 09:56:05 AM,19.02,19195,Denmark
500686,P95924,Portable Charger,1,26/11/2010 06:16:32 AM,10.61,17023,Denmark
501604,P61196,Scented Candle,17,01/04/2010 09:08:02 AM,19.02,17476,Norway
501909,P70315,Laptop Sleeve,18,26/09/2010 12:49:48 AM,20.76,14590,Belgium
501103,P61977,Stainless Steel Straw Set,8,13/08/2010 02:10:38 AM,49.74,13574,South Korea
501739,P10799,Desk Clock,5,24/09/2010 10:38:53 AM,39.18,16621,Belgium
500339,P61196,Scented Candle,4,07/10/2010 08:16:12 PM,19.02,14169,United States
501660,P34846,Clip-on Reading Light,14,13/06/2010 08:58:46 AM,32.55,11692,Australia
501245,P68434,Sticky Notes Pack,17,01/07/2010 07:47:02 AM,35.04,12711,New Zealand
500990,P92234,Wall Calendar,12,06/01/2010 02:59:02 PM,1.7,15760,Norway
500549,P80080,Clip-on Reading Light,6,19/03/2010 09:29:26 PM,38.09,11742,Mexico
500303,P73185,Eco Lunch Box,19,29/03/2010 07:25:39 PM,9.2,16883,China
500433,P84329,Clip-on Reading Light,4,24/05/2010 08:20:30 AM,44.66,10995,Mexico
500017,P11694,Wireless Earbuds,11,21/11/2010 07:19:39 AM,6.08,13264,Mexico
500203,P65312,Aromatherapy Oil,19,22/04/2010 10:33:35 AM,48.56,17658,Australia
501571,P22550,Glass Water Bottle,15,12/09/2010 09:22:42 AM,20.35,19631,Ireland
500222,P48664,Portable Charger,5,11/04/2010 06:05:26 PM,35.27,10631,Belgium
501701,P34846,Clip-on Reading Light,13,06/02/2010 06:49:44 PM,32.55,14874,Mexico
501893,P61939,Reusable Coffee Cup,19,13/05/2010 07:40:31 PM,28.22,16406,Russian Federation
501414,P55246,Soft Throw Blanket,9,01/02/2010 11:52:27 AM,3.8,19522,Austria
500198,P97778,Wall Calendar,13,09/02/2010 12:00:51 AM,5.6,13479,Brazil
500111,P66539,Magnetic Bookmark,4,03/03/2010 01:09:21 PM,41.49,12112,Japan
501669,P46023,Desk Organizer,11,23/10/2010 09:10:05 AM,35.8,10209,France
500335,P45081,Sticky Notes Pack,12,06/10/2010 10:05:08 AM,47.01,19756,Denmark
500591,P86762,USB-C Cable,19,17/08/2010 04:35:33 AM,4.14,17257,France
501778,P37935,USB-C Cable,14,23/06/2010 03:48:41 PM,29.82,17529,Mexico
501236,P81633,Ceramic Mug,12,15/06/2010 06:49:59 PM,39.68,14914,Japan
501612,P86695,Cotton Tote Bag,16,23/07/2010 06:02:14 PM,8.87,10422,Mexico
501394,P77782,Eco Lunch Box,9,30/07/2010 04:45:30 AM,5.49,10687,Sweden
500241,P91110,Soft Throw Blanket,4,19/06/2010 04:50:04 AM,13.36,10483,Greece
500949,P32720,Pocket Calculator,3,25/12/2010 10:01:54 AM,30.26,18887,China
501965,P28268,Portable Charger,17,27/01/2010 03:49:42 PM,31.36,17877,Canada
501838,P49056,LED Desk Lamp,2,23/03/2010 01:02:52 PM,10.51,15011,Finland
501854,P97968,Reusable Coffee Cup,8,30/01/2010 07:39:40 PM,31.3,16470,Japan
500209,P45825,Desk Clock,5,29/12/2010 02:57:01 AM,22.47,11892,Argentina
501045,P38151,Pocket Calculator,19,01/03/2010 09:30:45 AM,11.15,14329,Singapore
501723,P65831,Sticky Notes Pack,3,02/01/2010 09:22:22 PM,48.77,18497,United Kingdom
500699,P71344,Cotton Tote Bag,17,29/06/2010 02:08:22 AM,47.49,15105,China
500866,P92164,Wall Calendar,11,08/10/2010 12:43:19 AM,20.55,13168,South Africa
501620,P55648,Pocket Calculator,6,13/12/2010 07:13:12 AM,28.72,10018,Australia
501860,P68557,Laptop Sleeve,19,22/04/2010 03:35:43 AM,2.8,17471,Singapore
500767,P80080,Clip-on Reading Light,1,08/01/2010 07:01:20 AM,38.09,19972,South Africa
501341,P80323,Reusable Coffee Cup,8,26/06/2010 01:14:16 PM,3.67,13722,Spain
500445,P22237,Leather Keychain,2,27/11/2010 05:02:31 PM,7.56,11760,Austria
501796,P92164,Wall Calendar,5,30/06/2010 03:09:00 AM,20.55,18235,Mexico
500373,P47748,Ceramic Mug,3,24/09/2010 05:04:20 AM,10.17,11781,Ireland
501267,P97968,Reusable Coffee Cup,16,24/07/2010 01:46:40 PM,31.3,19546,Singapore
501441,P71344,Cotton Tote Bag,13,30/10/2010 10:28:13 PM,47.49,18989,France
500134,P68557,Laptop Sleeve,6,11/04/2010 03:29:39 PM,2.8,11522,Ireland
501069,P11694,Wireless Earbuds,6,04/01/2010 07:45:37 AM,6.08,14674,Austria
500108,P56008,Leather Keychain,12,19/09/2010 03:33:43 PM,13.87,14139,Germany
500632,P77782,Eco Lunch Box,10,27/12/2010 09:08:15 PM,5.49,16073,Italy
500221,P48664,Portable Charger,18,30/03/2010 03:00:21 PM,35.27,13943,Mexico
501984,P94268,Wall Calendar,16,13/09/2010 10:50:38 AM,7.64,12523,Belgium
500391,P25015,Portable Charger,1,01/10/2010 12:45:00 PM,9.61,16545,India
501981,P29589,Travel Adapter,7,17/01/2010 11:17:06 AM,8.08,15333,Belgium
500223,P25764,LED Desk Lamp,6,19/05/2010 03:13:48 AM,37.04,10643,United States
501255,P53395,Glass Water Bottle,11,17/11/2010 01:58:53 PM,39.55,11543,China
500871,P48243,LED Desk Lamp,1,14/03/2010 11:56:14 AM,14.43,10719,China
501424,P21154,Phone Stand,16,07/11/2010 06:37:58 PM,23.33,18861,Sweden
501271,P76262,Travel Notebook,8,08/04/2010 11:22:35 AM,30.59,16090,France
500499,P22237,Leather Keychain,13,24/11/2010 02:25:01 PM,7.56,19355,Singapore
501660,P97968,Reusable Coffee Cup,13,11/11/2010 04:37:59 AM,31.3,10189,Italy
500500,P21545,Wireless Mouse,6,10/12/2010 11:30:20 PM,23.47,18406,Germany
500596,P25764,LED Desk Lamp,12,17/04/2010 06:21:15 AM,37.04,15873,Ireland
500141,P95180,Wireless Mouse,2,18/05/2010 02:48:21 AM,9.04,16357,Singapore
500199,P29975,Travel Adapter,5,21/03/2010 05:15:10 PM,45.54,11548,South Africa
500388,P61399,Travel Adapter,15,23/10/2010 09:42:37 PM,31.08,13062,Brazil
500271,P49056,LED Desk Lamp,12,06/08/2010 07:17:28 AM,10.51,19387,France
500320,P53395,Glass Water Bottle,12,22/08/2010 06:10:02 PM,39.55,11654,Austria
500928,P21545,Wireless Mouse,19,22/08/2010 02:56:27 PM,23.47,18977,Singapore
500251,P29975,Travel Adapter,1,10/11/2010 01:25:02 PM,45.54,18108,Greece
501729,P34846,Clip-on Reading Light,4,22/07/2010 03:37:29 AM,32.55,11238,South Africa
501897,P29589,Travel Adapter,11,25/07/2010 01:59:34 PM,8.08,12189,South Africa
501942,P80323,Reusable Coffee Cup,4,28/06/2010 11:20:29 PM,3.67,12945,United States
501350,P81633,Ceramic Mug,15,08/07/2010 09:46:11 AM,39.68,15709,Ireland
500070,P65831,Sticky Notes Pack,18,17/03/2010 06:47:37 PM,48.77,18953,Australia
501534,P47748,Ceramic Mug,6,12/07/2010 12:18:05 AM,10.17,17232,Canada
501555,P25015,Portable Charger,11,03/03/2010 11:33:16 AM,9.61,18645,India
500300,P66332,Aromatherapy Oil,8,22/04/2010 01:13:52 AM,30.57,12349,Germany
500031,P29975,Travel Adapter,2,29/01/2010 04:13:35 PM,45.54,17358,Portugal
501273,P56627,Pocket Calculator,16,12/10/2010 09:48:08 PM,39.71,18519,Mexico
500745,P74600,Eco Lunch Box,3,17/10/2010 03:07:11 PM,1.73,11268,Belgium
500372,P18758,Mini Bluetooth Speaker,9,16/05/2010 09:07:43 AM,35.07,19796,Brazil
501142,P22237,Leather Keychain,18,27/12/2010 07:50:04 PM,7.56,19392,Ireland
500783,P84329,Clip-on Reading Light,10,16/05/2010 12:21:10 PM,44.66,17290,Ireland
501810,P65831,Sticky Notes Pack,8,25/02/2010 10:07:12 AM,48.77,15277,Singapore
500743,P49056,LED Desk Lamp,15,23/12/2010 12:49:26 AM,10.51,10079,Mexico
500332,P56627,Pocket Calculator,5,30/11/2010 05:23:59 AM,39.71,10140,China
501630,P37935,USB-C Cable,2,11/04/2010 01:41:29 AM,29.82,17782,Austria
501342,P95924,Portable Charger,14,28/01/2010 08:23:29 AM,10.61,12552,Spain
501918,P45829,Aromatherapy Oil,4,14/06/2010 07:13:36 PM,13.58,12946,India
501640,P29288,Desk Clock,3,08/12/2010 10:11:28 AM,4.42,11867,Ireland
501597,P21772,Phone Stand,5,29/11/2010 01:45:31 AM,43.1,18456,Germany
501086,P34846,Clip-on Reading Light,11,20/07/2010 09:25:26 AM,32.55,14394,Portugal
500271,P60993,Aromatherapy Oil,5,26/05/2010 05:02:01 PM,5.0,19018,Ireland
501286,P97778,Wall Calendar,16,27/09/2010 11:35:46 PM,5.6,14213,Australia
500854,P61196,Scented Candle,8,29/09/2010 01:39:11 PM,19.02,16171,Greece
500155,P58231,Sticky Notes Pack,12,13/06/2010 07:04:29 PM,39.2,10560,United Kingdom
501363,P22550,Glass Water Bottle,9,20/12/2010 09:45:37 PM,20.35,14272,Denmark
500308,P66332,Aromatherapy Oil,7,16/03/2010 04:01:34 PM,30.57,10972,Singapore
501529,P58231,Sticky Notes Pack,2,01/12/2010 11:27:12 AM,39.2,16839,Denmark
500879,P18758,Mini Bluetooth Speaker,16,14/07/2010 03:17:14 PM,35.07,19956,Norway
501466,P98731,Ceramic Mug,16,16/11/2010 09:15:29 AM,39.18,11522,Canada
501492,P55648,Pocket Calculator,8,05/01/2010 11:33:36 AM,28.72,11205,Belgium
501892,P64796,Reusable Coffee Cup,7,25/08/2010 05:35:43 AM,7.46,16421,Brazil
500052,P21154,Phone Stand,18,30/08/2010 08:38:30 PM,23.33,18655,United States
500157,P89099,Foldable Umbrella,8,28/01/2010 10:28:10 PM,43.48,12808,Russian Federation
501958,P98954,Travel Notebook,8,20/01/2010 10:11:21 AM,13.38,13603,Spain
501021,P46023,Desk Organizer,1,02/09/2010 11:04:46 PM,35.8,19368,South Korea
501527,P34842,Pocket Calculator,7,07/05/2010 05:51:04 PM,23.46,13763,Argentina
500333,P29589,Travel Adapter,12,21/07/2010 04:32:01 AM,8.08,11362,Finland
500529,P47748,Ceramic Mug,6,02/08/2010 07:33:55 AM,10.17,10059,Portugal
500000,P21545,Wireless Mouse,8,07/06/2010 12:29:40 AM,23.47,10707,Brazil
501523,P25015,Portable Charger,7,05/11/2010 07:42:55 PM,9.61,18800,France
500211,P29288,Desk Clock,13,27/08/2010 08:28:39 PM,4.42,10245,Italy
501828,P45435,Wireless Mouse,8,04/10/2010 07:56:44 AM,4.77,13907,Ireland
501005,P25764,LED Desk Lamp,16,02/06/2010 01:41:13 AM,37.04,16812,Russian Federation
500141,P45435,Wireless Mouse,2,23/02/2010 07:46:43 AM,4.77,17313,Mexico
500276,P98954,Travel Notebook,16,07/11/2010 03:46:22 AM,13.38,19714,Portugal
500575,P94268,Wall Calendar,16,20/01/2010 10:06:55 AM,7.64,17541,United Kingdom
501312,P37355,Stainless Steel Straw Set,5,04/04/2010 04:16:56 PM,48.75,16307,Netherlands
501091,P38151,Pocket Calculator,6,17/12/2010 03:00:34 AM,11.15,10948,New Zealand
501893,P76262,Travel Notebook,12,20/05/2010 03:00:30 PM,30.59,11403,South Korea
501362,P37355,Stainless Steel Straw Set,9,03/08/2010 09:32:50 AM,48.75,13333,Belgium
500228,P25015,Portable Charger,11,25/05/2010 01:40:23 AM,9.61,10110,Australia
500063,P35556,Sticky Notes Pack,2,13/01/2010 08:10:13 PM,7.96,19963,Switzerland
501176,P66539,Magnetic Bookmark,11,17/03/2010 11:46:39 AM,41.49,11902,Canada
501226,P95180,Wireless Mouse,7,11/05/2010 01:52:42 PM,9.04,12520,Belgium
500608,P45829,Aromatherapy Oil,1,12/04/2010 03:29:38 AM,13.58,13290,South Africa
501481,P37355,Stainless Steel Straw Set,10,05/10/2010 02:30:04 PM,48.75,14606,Norway
500015,P35556,Sticky Notes Pack,4,19/03/2010 05:21:30 AM,7.96,12646,Finland
501746,P48664,Portable Charger,1,25/04/2010 05:51:14 PM,35.27,11568,Spain
501443,P68434,Sticky Notes Pack,6,30/04/2010 05:12:58 PM,35.04,16883,United States
500944,P76262,Travel Notebook,1,08/04/2010 07:34:41 AM,30.59,18759,South Africa
501797,P98327,Phone Stand,8,15/07/2010 05:17:19 PM,12.76,14829,India
500009,P48664,Portable Charger,5,19/05/2010 11:54:10 AM,35.27,17612,Brazil
500730,P76201,Waterproof Pouch,7,21/09/2010 12:46:15 PM,1.29,19317,Canada
500160,P18758,Mini Bluetooth Speaker,11,19/05/2010 02:20:18 AM,35.07,18502,Brazil
500272,P68049,Phone Stand,3,05/08/2010 04:59:45 AM,46.57,15588,South Korea
501792,P18328,Magnetic Bookmark,11,22/12/2010 03:34:10 PM,37.94,18758,Spain
500251,P60993,Aromatherapy Oil,19,08/03/2010 07:44:06 AM,5.0,17274,United States
501215,P97968,Reusable Coffee Cup,1,25/04/2010 01:54:14 PM,31.3,16501,South Korea
501623,P93969,LED Desk Lamp,18,22/06/2010 02:08:32 AM,33.93,15279,Brazil
501481,P95924,Portable Charger,17,11/10/2010 10:24:22 AM,10.61,10195,Denmark
501332,P67813,Soft Throw Blanket,12,27/09/2010 08:03:50 AM,17.51,12697,Belgium
501059,P67813,Soft Throw Blanket,18,10/02/2010 05:19:58 AM,17.51,10420,France
500792,P59297,Portable Charger,8,16/12/2010 05:55:31 AM,7.39,14975,Norway
500509,P89099,Foldable Umbrella,4,19/11/2010 07:04:49 AM,43.48,15061,Denmark
501390,P30977,Pocket Calculator,3,02/03/2010 08:59:03 AM,12.0,17892,New Zealand
501806,P60390,Desk Clock,12,18/07/2010 09:28:53 AM,34.33,10575,United Kingdom
501690,P83543,LED Desk Lamp,7,26/01/2010 10:08:12 AM,21.67,13618,Brazil
501497,P76201,Waterproof Pouch,4,28/07/2010 11:37:15 AM,1.29,14746,Italy
500941,P32720,Pocket Calculator,5,22/09/2010 11:29:01 AM,30.26,14980,Ireland
501236,P29589,Travel Adapter,10,13/09/2010 09:23:42 PM,8.08,11517,Portugal
501392,P48664,Portable Charger,3,09/06/2010 03:01:52 PM,35.27,15319,Portugal
501159,P86695,Cotton Tote Bag,2,18/03/2010 01:57:09 PM,8.87,17750,Japan
501300,P45825,Desk Clock,11,15/09/2010 05:15:13 AM,22.47,18138,India
501212,P32720,Pocket Calculator,15,31/10/2010 04:48:26 PM,30.26,13032,China
500391,P29975,Travel Adapter,17,26/05/2010 08:50:33 PM,45.54,13237,United Kingdom
501572,P56008,Leather Keychain,9,12/12/2010 10:53:38 PM,13.87,18956,Austria
501483,P45435,Wireless Mouse,14,02/07/2010 12:26:04 PM,4.77,15856,Argentina
501076,P68434,Sticky Notes Pack,8,14/02/2010 05:41:37 AM,35.04,14033,Germany
501890,P30977,Pocket Calculator,13,08/10/2010 03:41:25 PM,12.0,10561,Russian Federation
501266,P89099,Foldable Umbrella,4,08/05/2010 09:50:49 AM,43.48,16974,New Zealand
500758,P21154,Phone Stand,16,19/10/2010 04:50:39 PM,23.33,19942,India
501111,P98731,Ceramic Mug,13,21/08/2010 07:53:52 PM,39.18,19862,Finland
501089,P49056,LED Desk Lamp,7,13/04/2010 07:45:24 AM,10.51,11169,Denmark
501405,P59297,Portable Charger,11,30/03/2010 11:20:34 AM,7.39,13896,Italy
501181,P45825,Desk Clock,13,24/11/2010 04:10:29 AM,22.47,11141,France
501091,P86695,Cotton Tote Bag,7,13/06/2010 12:16:12 AM,8.87,12844,Spain
500360,P85842,Soft Throw Blanket,19,19/05/2010 07:37:35 PM,10.64,11756,India
501907,P85842,Soft Throw Blanket,17,31/01/2010 01:11:58 AM,10.64,16975,Belgium
501827,P86762,USB-C Cable,12,12/03/2010 09:12:57 PM,4.14,16664,Canada
501559,P57553,Travel Notebook,14,18/10/2010 02:51:22 AM,5.89,10540,Mexico
501887,P93969,LED Desk Lamp,19,02/05/2010 05:12:02 PM,33.93,18199,Belgium
500041,P56627,Pocket Calculator,9,10/03/2010 11:34:04 AM,39.71,11039,South Korea
501970,P54225,Stainless Steel Straw Set,1,18/09/2010 12:59:31 AM,1.9,18254,Japan
501144,P56627,Pocket Calculator,17,16/01/2010 07:36:05 PM,39.71,14275,Norway
501332,P66827,Notebook Set,13,20/12/2010 10:51:13 PM,38.24,18365,Australia
501242,P55246,Soft Throw Blanket,18,22/12/2010 07:33:02 AM,3.8,18450,Russian Federation
500004,P22237,Leather Keychain,5,05/06/2010 11:58:10 PM,7.56,13754,Australia
501381,P84329,Clip-on Reading Light,3,08/04/2010 06:23:19 PM,44.66,18330,Spain
500197,P56627,Pocket Calculator,18,10/01/2010 06:52:17 AM,39.71,17624,United Kingdom
500862,P95924,Portable Charger,11,15/02/2010 11:16:16 AM,10.61,10185,Netherlands
501940,P61939,Reusable Coffee Cup,9,04/01/2010 12:46:42 PM,28.22,15909,Japan
501225,P68049,Phone Stand,4,21/11/2010 10:12:44 AM,46.57,12733,Argentina
500622,P68557,Laptop Sleeve,16,28/08/2010 01:34:25 PM,2.8,16952,Austria
501209,P25764,LED Desk Lamp,2,24/05/2010 10:04:18 AM,37.04,11248,Germany
501134,P45825,Desk Clock,11,23/04/2010 10:45:23 AM,22.47,12179,Ireland
501970,P77782,Eco Lunch Box,11,23/04/2010 03:52:16 AM,5.49,17686,Canada
501827,P61939,Reusable Coffee Cup,18,12/04/2010 10:11:04 PM,28.22,14486,Finland
501675,P38151,Pocket Calculator,18,02/02/2010 10:33:58 PM,11.15,10948,Mexico
500840,P53395,Glass Water Bottle,2,04/08/2010 03:55:26 PM,39.55,12959,New Zealand
501372,P45435,Wireless Mouse,8,22/05/2010 09:35:51 AM,4.77,19890,Austria
501966,P89099,Foldable Umbrella,8,12/07/2010 04:38:13 PM,43.48,16209,Switzerland
501676,P94268,Wall Calendar,12,22/11/2010 12:18:40 AM,7.64,13997,Argentina
500107,P21545,Wireless Mouse,10,09/09/2010 10:09:26 PM,23.47,18526,Argentina
500803,P32720,Pocket Calculator,1,03/02/2010 09:28:14 PM,30.26,11488,New Zealand
500325,P46023,Desk Organizer,14,29/01/2010 02:59:46 PM,35.8,15735,Finland
501489,P25015,Portable Charger,16,04/07/2010 12:25:04 AM,9.61,13983,Singapore
500649,P11694,Wireless Earbuds,5,16/03/2010 02:54:32 AM,6.08,19891,Austria
500928,P34660,Mini Bluetooth Speaker,16,30/05/2010 11:28:39 AM,30.59,14939,China
500175,P45081,Sticky Notes Pack,1,22/02/2010 05:34:31 PM,47.01,16300,India
500201,P16125,Cotton Tote Bag,15,06/04/2010 03:27:40 AM,48.05,18265,Australia
501922,P74600,Eco Lunch Box,3,26/11/2010 07:41:26 PM,1.73,16317,South Africa
500758,P80323,Reusable Coffee Cup,1,09/10/2010 03:36:42 PM,3.67,18334,United Kingdom
500639,P10799,Desk Clock,7,21/01/2010 07:40:55 AM,39.18,10201,Austria
500471,P45435,Wireless Mouse,3,06/01/2010 05:59:13 AM,4.77,11571,Sweden
500111,P54225,Stainless Steel Straw Set,17,22/10/2010 07:13:55 PM,1.9,18652,Austria
501931,P34660,Mini Bluetooth Speaker,12,31/10/2010 12:53:04 PM,30.59,19347,Denmark
500066,P70315,Laptop Sleeve,13,28/07/2010 09:02:07 AM,20.76,11607,Canada
500143,P98731,Ceramic Mug,19,04/11/2010 03:12:13 PM,39.18,13437,Netherlands
500749,P18328,Magnetic Bookmark,6,18/06/2010 06:09:37 PM,37.94,15758,Spain
501397,P67813,Soft Throw Blanket,3,09/06/2010 10:52:57 AM,17.51,15274,Mexico
500167,P45081,Sticky Notes Pack,1,01/10/2010 01:36:07 PM,47.01,13054,Germany
500344,P85842,Soft Throw Blanket,10,11/10/2010 01:20:39 PM,10.64,10787,New Zealand
